SUBMOSTRA;DL;DE;F/MAX;F/DEP;F/ID;M/MAX
769;1;0,035714287;0;0;1;1;
770;0;0,0;0;0;0;0;
771;0;0,0;0;0;0;0;
772;3;0,071428575;3;0;0;3;
773;12;0,23076923;12;0;0;4;
774;7;0,1590909;0;1;0;5;
775;1;0,027027028;0;0;1;19;
776;3;0,055555556;3;0;0;27;
777;3;0,12;3;0;0;1;
778;2;0,11111111;2;0;0;0;
779;0;0,0;0;0;0;14;
780;0;0,0;0;0;0;3;
781;3;0,057692308;0;3;0;25;
782;0;0,0;0;0;0;0;
783;0;0,0;0;0;0;40;
784;2;0,028169014;0;1;0;28;
785;0;0,0;0;0;0;17;
786;1;0,028571429;0;0;1;4;
787;1;0,016393442;0;0;1;14;
788;0;0,0;0;0;0;9;
789;4;0,14814815;3;0;0;0;
790;0;0,0;0;0;0;0;
791;0;0,0;0;0;0;1;
