SUBMOSTRA;DL;DE;F/MAX;F/DEP;F/ID;M/MAX
561;3;0,14285715;3;0;0;0;
562;0;0,0;0;0;0;21;
563;2;0,037037037;0;1;0;33;
564;0;0,0;0;0;0;7;
565;0;0,0;0;0;0;24;
566;0;0,0;0;0;0;0;
567;0;0,0;0;0;0;0;
568;0;0,0;0;0;0;0;
569;0;0,0;0;0;0;6;
570;0;0,0;0;0;0;0;
571;0;0,0;0;0;0;19;
572;0;0,0;0;0;0;18;
573;0;0,0;0;0;0;16;
574;0;0,0;0;0;0;0;
575;0;0,0;0;0;0;0;
576;0;0,0;0;0;0;3;
577;0;0,0;0;0;0;17;
578;0;0,0;0;0;0;3;
579;0;0,0;0;0;0;2;
580;0;0,0;0;0;0;25;
581;0;0,0;0;0;0;0;
582;0;0,0;0;0;0;4;
583;7;0,104477614;7;0;0;36;
584;7;0,11111111;4;0;0;26;
585;0;0,0;0;0;0;0;
586;0;0,0;0;0;0;8;
587;0;0,0;0;0;0;5;
588;0;0,0;0;0;0;5;
589;0;0,0;0;0;0;1;
590;1;0,025641026;0;0;1;8;
591;0;0,0;0;0;0;27;
592;4;0,121212125;4;0;0;13;
593;2;0,04761905;0;1;0;22;
594;0;0,0;0;0;0;6;
595;2;0,037037037;2;0;0;18;
596;6;0,10344828;0;3;0;2;
597;0;0,0;0;0;0;7;
598;0;0,0;0;0;0;0;
599;0;0,0;0;0;0;17;
600;0;0,0;0;0;0;0;
601;7;0,11111111;5;0;0;35;
602;0;0,0;0;0;0;0;
603;0;0,0;0;0;0;0;
604;3;0,06818182;3;0;0;10;
605;0;0,0;0;0;0;0;
606;3;0,09677419;0;3;0;3;
607;0;0,0;0;0;0;0;
608;0;0,0;0;0;0;0;
609;0;0,0;0;0;0;0;
610;0;0,0;0;0;0;5;
611;0;0,0;0;0;0;7;
612;1;0,032258064;0;0;1;0;
613;0;0,0;0;0;0;0;
614;0;0,0;0;0;0;26;
615;0;0,0;0;0;0;0;
616;0;0,0;0;0;0;0;
617;0;0,0;0;0;0;17;
